Thana,District,Accident_Severity,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt
4,43,G,11,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
2,43,F,11,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1, ?,2,2
7,44,F,10,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
7,44,F,10,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,5,6,1,1, ?,2,2
7,44,F,10,2006,3,1,1,2,1,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
5,44,F,10,2006,4,1,1,2,2,1,3,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
3,44,F,10,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
7,44,F,10,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,13,6,1,1,35,2,2
7,44,F,10,2006,4,1,1,2,2,1,3,1,1,1,1,3,1,2,15,6,1,1,28,2,2
1,39,F,11,2006,2,3,1,2,1,4,2,1,1,1,1,4,1,2,4,6,1,1, ?,2,2
4,39,F,11,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,2,2
4,39,F,11,2006,4,1,1,2,2,1,4,1,1,1,1,3,1,2,14,6,2,1, ?,2,2
4,39,F,11,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,22,2,2
2,39,G,11,2006,4,1,1,2,1,1,2,1,1,1,1,3,1,2,6,6,1,1,30,2,2
2,39,F,11,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,12,6,1,5,49,2,2
5,43,G,11,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,52,F,11,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,30,2,2
10,47,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1, ?,2,2
3,47,F,10,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1, ?,2,2
1,48,G,7,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,11,6,1,1,40,2,2
7,38,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
5,41,G,11,2006,2,1,1,2,1,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
5,41,F,11,2006,3,3,3,2,1,1,1,1,1,1,1,1,1,1,14,6,2,1, ?,1,2
5,41,F,11,2006,3,1,1,2,2,1,1,2,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,41,G,11,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
3,41,F,11,2006,2,1,1,2,2,1,1,4,1,3,2,4,1,2,17,6,1,3,35,2,2
6,41,F,11,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2, ?,6,1,1, ?,2,2
7,41,F,11,2006,2,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
7,41,G,11,2006,2,1,1,2,1,1,2,1,1,1,1,2,2,1,6,6,2,1, ?,2,2
2,43,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,28,2,2
2,43,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,30,2,2
3,43,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,51,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1, ?,2,2
11,51,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,17,6,1,1,30,2,2
4,36,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1, ?,2,2
3,36,F,11,2006,?,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
3,36,G,11,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,39,F,12,2006,4,3,1,2,2,1,4,1,1,1,1,1,1,2,4,6,1,1, ?,2,2
4,39,F,12,2006,3,1,1,2,2,1,1,2,1,1,1,4,1,2,4,6,1,1,28,2,2
1,52,F,12,2006,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
10,52,F,7,2006,4,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1, ?,2,2
4,52,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,22,2,2
1,50,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,6,6,1,1, ?,2,2
12,50,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2
3,50,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1, ?,2,2
13,50,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1, ?,2,2
13,50,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1, ?,2,2
6,45,F,12,2006,2,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,45,F,12,2006,1,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
4,45,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,2,1,2,13,6,1,1,32,2,2
1,45,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,6,6,1,1, ?,2,2
1,45,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1, ?,2,2
6,45,G,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
6,45,F,12,2006,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
6,45,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,41,F,12,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2, ?,6,1,1, ?,2,2
1,41,F,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,41,F,12,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,2,1, ?,2,2
5,41,F,12,2006,4,1,1,2,2,1,3,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
5,41,G,11,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,32,1,2
5,41,F,12,2006,4,1,1,2,2,1,3,1,1,1,1,1,1,2,7,6,1,1, ?,2,2
5,41,F,12,2006,4,1,1,2,2,1,3,1,1,1,1,3,1,2, ?,6,1,1, ?,2,2
5,41,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,1,2
4,41,M,12,2006,2,1,1,2,2,1,1,1,1,2,1,4,3,2,14,6,1,1,32,2,2
4,41,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1, ?,2,2
7,41,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2, ?,6,1,1, ?,2,2
7,41,F,12,2006,2,1,3,2,2,1,1,1,1,1,1,2,1,1,10,6,1,1,35,2,2
7,41,S,12,2006,2,1,1,2,1,1,2,1,1,1,1,2,1,2,9,6,1,1, ?,2,2
7,41,F,12,2006,4,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
7,41,F,12,2006,?,1,1,2,2,1,1,1,1,1,1,3,2,2,13,6,1,1, ?,2,2
7,41,F,12,2006,4,1,1,2,2,1,3,1,1,1,1,3,1,2,12,6,1,1,20,2,2
7,41,F,12,2006,4,1,1,2,2,1,2,1,1,1,1,3,1,1, ?,6,1,1, ?,2,2
7,41,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,2,1,2, ?,6,1,1, ?,2,2
1,40,F,11,2006,4,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,40,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,2,2,?,9,6,1,1, ?,2,2
1,40,G,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,1,14,6,1,1, ?,2,2
7,40,F,11,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
7,40,F,11,2006,2,1,1,2,2,1,2,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
5,40,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1, ?,2,2
4,40,G,11,2006,4,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
6,40,G,1,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
6,40,F,3,2006,1,1,1,2,2,1,4,1,1,1,1,4,1,2,8,6,1,1, ?,2,2
6,40,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,40,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,2,?,9,6,1,1, ?,2,2
6,40,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,40,F,12,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2, ?,6,1,1, ?,2,2
3,40,F,11,2006,2,1,1,2,1,1,1,1,1,1,1,1,1,2,15,6,1,1, ?,2,2
3,40,G,11,2006,4,1,1,2,2,1,2,1,1,1,1,1,1,2,10,6,1,1, ?,2,2
3,40,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
4,44,F,11,2006,4,1,1,2,2,1,4,1,1,1,1,2,1,2,13,6,1,1, ?,2,2
3,44,F,11,2006,1,1,1,2,2,1,3,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
3,44,F,11,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
6,44,F,11,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
6,44,F,11,2006,1,1,1,2,2,1,4,1,1,1,1,2,1,2,19,6,1,1, ?,2,2
7,44,F,11,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1, ?,2,2
7,44,F,11,2006,1,1,1,2,2,1,2,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
5,44,F,11,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
5,44,F,11,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1, ?,2,2
12,47,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
12,47,F,12,2006,4,1,1,2,2,1,3,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
10,47,F,12,2006,2,1,1,2,1,1,1,1,1,1,1,2,1,2,13,6,1,1, ?,2,2
8,47,F,12,2006,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
8,47,F,11,2006,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,25,2,2
7,47,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,6,1,1,1, ?,2,2
9,47,F,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
9,47,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,47,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
4,49,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,28,2,2
2,49,G,12,2006,4,1,1,2,2,1,4,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
3,49,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,6,1,1, ?,2,2
6,46,F,12,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,46,F,12,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
5,46,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1, ?,2,2
2,46,F,11,2006,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
2,46,F,11,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
2,46,F,11,2006,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
2,46,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
2,46,F,12,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
4,46,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
4,46,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,2,2
1,46,F,11,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2, ?,6,1,1, ?,2,2
1,46,F,11,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
1,46,F,11,2006,4,1,1,2,2,1,4,1,1,1,1,3,1,2,1,6,1,1, ?,2,2
1,46,F,11,2006,4,1,1,2,2,2,4,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,46,F,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,46,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,46,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
1,46,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1, ?,2,2
1,46,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,46,F,12,2006,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,46,G,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,46,G,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1, ?,2,2
1,46,F,10,2006,2,1,1,2,2,2,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,46,F,10,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,9,1,1, ?,2,2
1,46,F,5,2006,3,1,1,2,1,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,46,F,8,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,6,6,1,1, ?,2,2
6,46,F,3,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,46,F,5,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,46,F,9,2006,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,46,F,4,2006,2,1,1,2,1,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
2,46,F,4,2006,1,1,1,2,1,1,4,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
2,46,F,6,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1, ?,2,2
2,46,G,5,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
2,46,F,4,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
4,46,F,10,2006,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
4,46,F,10,2006,4,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
4,46,F,3,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
4,35,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
5,35,F,12,2006,4,1,1,2,2,1,1,1,2,1,1,3,1,2,8,6,1,1, ?,2,2
6,44,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,44,G,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,44,G,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
6,44,G,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,5,6,1,1, ?,2,2
3,44,G,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
7,44,F,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
7,44,F,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
7,44,F,12,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
7,44,F,12,2006,4,1,1,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
5,44,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
5,44,F,12,2006,4,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,48,F,12,2006,2,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,50,2,2
1,39,G,9,2006,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,39,2,2
1,39,F,10,2006,2,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1, ?,2,2
1,39,F,10,2006,3,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,39,F,2,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,25,2,2
4,39,F,2,2006,2,1,1,2,2,1,1,4,1,1,1,2,5,2,9,6,2,1, ?,2,2
3,39,F,8,2006,3,1,1,2,2,1,1,2,1,1,1,1,1,2,13,6,1,1,35,2,2
3,39,F,10,2006,2,3,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1, ?,2,2
1,35,F,9,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,30,1,2
3,35,G,8,2006,4,1,1,2,2,1,2,2,1,1,1,4,1,2,14,1,1,1,35,1,2
1,35,F,3,2006,1,1,1,2,2,1,4,1,1,1,1,?,1,2,9,6,1,1, ?,2,2
3,36,S,1,2006,2,1,1,2,2,1,2,1,1,1,1,1,1,2, ?,6,1,1, ?,2,2
2,36,M,5,2006,1,1,7,2,1,2,1,1,1,1,1,1,1,2,9,6,1,3,40,2,2
1,36,F,8,2006,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,5, ?,2,2
8,38,F,9,2006,2,1,1,2,2,1,1,4,2,2,2,?,1,2,14,1,1,1,40,2,2
1,47,F,9,2006,3,3,1,2,1,1,1,1,1,1,1,1,1,2,9,6,1,1,32,1,2
5,47,F,9,2006,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,5,1,1,41,2,2
8,47,F,9,2006,1,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,1, ?,2,2
17,42,F,1,2006,4,1,4,1,1,1,3,1,1,1,1,5,1,1,9,6,1,1,25,2,2
17,42,F,1,2006,3,1,1,1,1,1,1,1,1,1,1,5,1,1,19,6,?,?, ?,?,?
17,42,F,1,2006,2,1,1,1,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
17,42,F,1,2006,3,1,1,1,1,1,1,1,1,1,1,5,1,1,19,6,1,1,40,2,2
17,42,F,2,2006,2,1,4,1,1,1,2,1,1,1,1,5,1,1,7,6,1,1, ?,2,2
17,42,G,2,2006,2,1,4,1,1,1,1,1,1,1,1,5,1,1,8,6,1,1,32,2,2
6,42,F,1,2006,3,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
6,42,F,1,2006,3,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,38,2,2
6,42,F,2,2006,1,1,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1, ?,2,2
6,42,F,2,2006,2,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
6,42,F,2,2006,1,1,1,2,1,1,2,1,1,1,1,5,1,1,14,6,1,1, ?,2,2
6,42,F,2,2006,3,1,1,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1, ?,2,2
9,42,M,1,2006,1,3,6,1,1,1,3,1,1,1,1,5,1,1,14,6,1,1, ?,1,2
9,42,F,1,2006,4,1,1,1,1,1,3,1,1,1,1,5,1,1,19,6,1,1, ?,?,?
9,42,F,1,2006,3,1,4,1,1,1,1,1,1,1,1,5,1,1,8,6,1,1, ?,2,2
9,42,F,2,2006,1,1,1,1,1,1,3,1,1,1,1,5,1,1,10,6,1,1, ?,2,2
2,42,G,2,2006,3,1,1,1,1,1,1,1,1,1,1,5,1,1,8,6,1,1,25,2,2
2,42,G,2,2006,2,1,1,1,1,1,1,1,1,1,1,5,1,1,8,6,1,1, ?,2,2
2,42,F,2,2006,3,1,1,1,1,1,1,1,1,1,1,5,1,1,8,6,1,1, ?,2,2
2,42,G,2,2006,4,1,1,1,1,1,3,1,1,1,1,5,1,1,7,6,1,1,20,2,2
12,42,G,1,2006,3,3,6,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
12,42,F,1,2006,2,1,1,2,2,1,2,1,1,1,1,5,1,1,19,6,?,?, ?,?,2
12,42,F,1,2006,2,1,1,1,1,1,1,1,1,1,1,5,1,1,14,6,1,1, ?,2,2
13,42,G,1,2006,4,7,1,2,1,1,2,2,1,1,1,1,1,1,9,6,1,?,28,1,2
17,42,G,4,2006,3,1,4,1,1,1,1,1,1,1,1,5,1,1,8,6,?,?, ?,?,2
17,42,F,4,2006,1,1,1,1,1,1,2,1,1,1,1,5,1,1,19,6,?,?, ?,?,?
17,42,F,5,2006,3,1,4,1,1,1,1,1,1,1,1,5,1,1,19,6,?,?, ?,?,2
8,42,G,3,2006,3,1,4,1,1,1,1,1,1,1,1,5,1,1,10,6,1,?,18,?,2
8,42,F,6,2006,4,1,4,1,1,1,3,1,1,1,1,5,1,1,19,6,1,1, ?,?,?
1,42,F,1,2006,3,4,4,1,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,F,1,2006,2,5,4,2,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,F,1,2006,1,1,4,1,1,1,3,1,1,1,1,5,1,1,14,6,?,?, ?,?,2
1,42,F,1,2006,2,1,4,1,1,1,1,1,1,1,1,5,1,1,9,6,?,?,28,?,2
1,42,F,2,2006,2,5,4,2,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,F,1,2006,2,1,1,1,1,1,1,1,1,1,1,5,1,1,9,6,?,?,34,?,2
1,42,M,2,2006,4,5,4,2,1,1,3,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,G,3,2006,4,3,4,2,1,1,3,1,1,1,1,5,1,1,9,6,?,?,30,?,2
1,42,F,3,2006,2,1,4,1,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,F,3,2006,3,1,4,1,2,1,1,1,1,1,1,5,1,1,10,6,?,?, ?,?,?
1,42,F,3,2006,4,1,4,1,1,1,3,1,1,1,1,5,1,1,15,6,?,?, ?,?,2
1,42,F,4,2006,2,1,2,2,2,2,1,2,2,2,2,5,1,1,8,6,?,?,32,?,2
1,42,M,4,2006,3,1,4,1,1,1,1,1,1,1,1,5,1,1,14,6,?,?, ?,?,2
1,42,G,5,2006,2,1,4,1,1,1,1,1,1,1,1,5,1,1,10,6,?,?, ?,?,2
1,42,F,5,2006,3,1,4,1,1,1,1,1,1,1,1,5,1,1,8,6,?,?, ?,?,2
9,42,G,3,2006,1,1,4,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1, ?,2,2
9,42,F,3,2006,2,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,25,2,2
9,42,F,3,2006,1,1,4,2,1,1,3,1,1,1,1,5,1,1,10,6,1,1, ?,1,2
9,42,G,4,2006,2,1,4,2,1,1,1,1,1,1,1,5,1,1,7,6,1,1, ?,2,2
9,42,F,4,2006,3,1,4,2,1,1,3,1,1,1,1,5,1,1,19,6,1,1, ?,1,2
9,42,F,4,2006,1,1,4,2,1,1,2,1,1,1,1,5,1,1,8,6,1,1, ?,2,2
9,42,F,4,2006,2,1,4,2,1,1,1,1,1,1,1,5,1,1,4,6,1,1, ?,2,2
9,42,F,5,2006,2,1,4,2,1,1,1,1,1,1,1,5,1,1,5,6,1,1, ?,2,2
9,42,F,5,2006,2,1,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1, ?,2,2
6,42,F,4,2006,2,1,4,2,1,1,1,1,1,1,1,1,1,1,10,6,1,1, ?,1,2
6,42,G,4,2006,4,2,4,2,1,1,3,1,1,1,1,1,1,1,14,6,1,1, ?,2,2
6,42,F,4,2006,2,1,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,35,1,2
6,42,F,4,2006,3,1,4,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1,24,?,2
6,42,F,4,2006,4,1,1,2,1,1,2,1,1,1,1,1,1,1,10,6,1,1, ?,2,2
6,42,F,4,2006,2,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
6,42,F,4,2006,4,1,1,2,2,1,1,1,1,1,1,5,1,1,12,6,1,1, ?,2,2
6,42,G,4,2006,3,1,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
6,42,F,5,2006,4,1,4,2,1,1,3,1,1,1,1,1,1,1,9,6,1,1, ?,?,2
6,42,F,5,2006,1,1,1,2,1,1,1,1,1,1,1,1,1,1,10,6,1,1, ?,2,2
6,42,F,6,2006,1,1,2,2,2,1,2,1,1,1,1,5,1,1,10,6,1,1, ?,?,2
6,42,F,6,2006,4,1,4,2,1,1,3,1,1,1,1,5,1,1,15,6,1,1,26,?,2
6,42,F,7,2006,3,1,1,2,1,1,1,1,1,1,1,1,1,1,8,6,1,1, ?,2,2
6,42,F,7,2006,3,1,1,2,2,1,1,1,1,1,1,5,1,1,12,6,1,1, ?,?,2
6,42,F,5,2006,2,1,1,2,1,1,1,1,1,1,1,1,1,1,10,6,1,1, ?,2,2
6,42,G,7,2006,3,1,4,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1, ?,1,2
6,42,F,7,2006,4,5,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,?,2
6,42,F,7,2006,2,1,1,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1, ?,2,2
1,42,F,6,2006,4,1,1,1,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,F,6,2006,3,2,4,1,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
1,42,F,6,2006,2,2,4,1,1,1,1,1,1,1,1,5,1,1,7,6,?,?, ?,?,2
1,42,M,7,2006,2,1,4,1,1,1,1,1,1,1,1,5,1,1,10,6,?,?, ?,?,2
12,42,F,2,2006,3,3,4,2,1,1,1,1,1,1,1,5,1,1,9,6,?,?, ?,?,2
12,42,F,2,2006,3,1,4,2,1,1,1,1,1,1,1,5,1,1,9,6,?,?,25,?,2
12,42,M,4,2006,3,1,1,1,1,1,1,1,1,1,1,5,1,1,10,6,?,?,24,?,?
